species,sighting_date,dive_site,url,title,excerpt
shark,,"Silvertip Bank, Coral Bank",https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Row Bank , Coral Bank and Silvertip Bank                             Our first two dives at Row Bank featured an impressive hawksbill turtle, a well-fed nurse shark resting under a ledge, and a passing Napoleon wrasse. An octopus provided an entertaining show, and jobfish patrolled the reef. We a..."
ray,,"Silvertip Bank, Coral Bank",https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Row Bank , Coral Bank and Silvertip Bank                             Our first two dives at Row Bank featured an impressive hawksbill turtle, a well-fed nurse shark resting under a ledge, and a passing Napoleon wrasse. An octopus provided an entertaining show, and jobfish patrolled the reef. We a..."
ray,,"Silvertip Bank, Coral Bank",https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Row Bank , Coral Bank and Silvertip Bank                             Our first two dives at Row Bank featured an impressive hawksbill turtle, a well-fed nurse shark resting under a ledge, and a passing Napoleon wrasse. An octopus provided an entertaining show, and jobfish patrolled the reef. We a..."
ray,,"Silvertip Bank, Coral Bank",https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Row Bank , Coral Bank and Silvertip Bank                             Our first two dives at Row Bank featured an impressive hawksbill turtle, a well-fed nurse shark resting under a ledge, and a passing Napoleon wrasse. An octopus provided an entertaining show, and jobfish patrolled the reef. We a..."
nurse shark,,"Silvertip Bank, Coral Bank",https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Row Bank , Coral Bank and Silvertip Bank                             Our first two dives at Row Bank featured an impressive hawksbill turtle, a well-fed nurse shark resting under a ledge, and a passing Napoleon wrasse. An octopus provided an entertaining show, and jobfish patrolled the reef. We a..."
nurse shark,,"Silvertip Bank, Coral Bank",https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Row Bank , Coral Bank and Silvertip Bank                             Our first two dives at Row Bank featured an impressive hawksbill turtle, a well-fed nurse shark resting under a ledge, and a passing Napoleon wrasse. An octopus provided an entertaining show, and jobfish patrolled the reef. We a..."
silvertip,,"Silvertip Bank, Coral Bank",https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Row Bank , Coral Bank and Silvertip Bank                             Our first two dives at Row Bank featured an impressive hawksbill turtle, a well-fed nurse shark resting under a ledge, and a passing Napoleon wrasse. An octopus provided an entertaining show, and jobfish patrolled the reef. We a..."
silvertip,,"Silvertip Bank, Coral Bank",https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Row Bank , Coral Bank and Silvertip Bank                             Our first two dives at Row Bank featured an impressive hawksbill turtle, a well-fed nurse shark resting under a ledge, and a passing Napoleon wrasse. An octopus provided an entertaining show, and jobfish patrolled the reef. We a..."
silvertip,,"Silvertip Bank, Coral Bank",https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Row Bank , Coral Bank and Silvertip Bank                             Our first two dives at Row Bank featured an impressive hawksbill turtle, a well-fed nurse shark resting under a ledge, and a passing Napoleon wrasse. An octopus provided an entertaining show, and jobfish patrolled the reef. We a..."
stingray,,"Silvertip Bank, Coral Bank",https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Row Bank , Coral Bank and Silvertip Bank                             Our first two dives at Row Bank featured an impressive hawksbill turtle, a well-fed nurse shark resting under a ledge, and a passing Napoleon wrasse. An octopus provided an entertaining show, and jobfish patrolled the reef. We a..."
shark,,Silvertip Bank,https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Rainbow Bank and Silvertip Bank    Two morning dives at Rainbow Bank continued our streak of stunning marine life encounters, with nurse sharks, bigeye trevally tornadoes, and more octopuses. The coral formations here were breathtaking, offering incredible opportunities for wide-angle photography..."
shark,,Silvertip Bank,https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Rainbow Bank and Silvertip Bank    Two morning dives at Rainbow Bank continued our streak of stunning marine life encounters, with nurse sharks, bigeye trevally tornadoes, and more octopuses. The coral formations here were breathtaking, offering incredible opportunities for wide-angle photography..."
ray,,Silvertip Bank,https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Rainbow Bank and Silvertip Bank    Two morning dives at Rainbow Bank continued our streak of stunning marine life encounters, with nurse sharks, bigeye trevally tornadoes, and more octopuses. The coral formations here were breathtaking, offering incredible opportunities for wide-angle photography..."
ray,,Silvertip Bank,https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Rainbow Bank and Silvertip Bank    Two morning dives at Rainbow Bank continued our streak of stunning marine life encounters, with nurse sharks, bigeye trevally tornadoes, and more octopuses. The coral formations here were breathtaking, offering incredible opportunities for wide-angle photography..."
ray,,Silvertip Bank,https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Rainbow Bank and Silvertip Bank    Two morning dives at Rainbow Bank continued our streak of stunning marine life encounters, with nurse sharks, bigeye trevally tornadoes, and more octopuses. The coral formations here were breathtaking, offering incredible opportunities for wide-angle photography..."
manta,,Silvertip Bank,https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Rainbow Bank and Silvertip Bank    Two morning dives at Rainbow Bank continued our streak of stunning marine life encounters, with nurse sharks, bigeye trevally tornadoes, and more octopuses. The coral formations here were breathtaking, offering incredible opportunities for wide-angle photography..."
manta,,Silvertip Bank,https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Rainbow Bank and Silvertip Bank    Two morning dives at Rainbow Bank continued our streak of stunning marine life encounters, with nurse sharks, bigeye trevally tornadoes, and more octopuses. The coral formations here were breathtaking, offering incredible opportunities for wide-angle photography..."
nurse shark,,Silvertip Bank,https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Rainbow Bank and Silvertip Bank    Two morning dives at Rainbow Bank continued our streak of stunning marine life encounters, with nurse sharks, bigeye trevally tornadoes, and more octopuses. The coral formations here were breathtaking, offering incredible opportunities for wide-angle photography..."
silvertip,,Silvertip Bank,https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Rainbow Bank and Silvertip Bank    Two morning dives at Rainbow Bank continued our streak of stunning marine life encounters, with nurse sharks, bigeye trevally tornadoes, and more octopuses. The coral formations here were breathtaking, offering incredible opportunities for wide-angle photography..."
silvertip,,Silvertip Bank,https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Rainbow Bank and Silvertip Bank    Two morning dives at Rainbow Bank continued our streak of stunning marine life encounters, with nurse sharks, bigeye trevally tornadoes, and more octopuses. The coral formations here were breathtaking, offering incredible opportunities for wide-angle photography..."
shark,,Western Rocky,https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Fan Forest , Western Rocky & Eagle's Nest   Back in the Mergui Archipelago, we started the day with two dives at Seafan Forest. As the name suggests, massive sea fans dominated the landscape, home to smiling seahorses hidden among the branches and grumpy stonefish doing what stonefish do best: pr..."
ray,,Western Rocky,https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Fan Forest , Western Rocky & Eagle's Nest   Back in the Mergui Archipelago, we started the day with two dives at Seafan Forest. As the name suggests, massive sea fans dominated the landscape, home to smiling seahorses hidden among the branches and grumpy stonefish doing what stonefish do best: pr..."
ray,,Western Rocky,https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Fan Forest , Western Rocky & Eagle's Nest   Back in the Mergui Archipelago, we started the day with two dives at Seafan Forest. As the name suggests, massive sea fans dominated the landscape, home to smiling seahorses hidden among the branches and grumpy stonefish doing what stonefish do best: pr..."
ray,,,https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : The Grand Finale at Dendro's Pinnacle             For our last dive, we headed to Dendro’s Pinnacle, a vibrant reef teeming with life. A magnificent marble ray glided past, pharaoh cuttlefish hovered in the currents, and schools of blue-spotted fusiliers flashed their electric hues as they moved ..."
shark,,"Elephant Head Rock, West of Eden",https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Exploring Similan National Park   Our first dive took us to Shark Fin Reef, where we kicked off with a relaxed check dive. The stunning underwater boulders provided a majestic backdrop as schools of yellowfin goatfish and lunar fusiliers glided past. Bluefin trevally darted in and out of sight, w..."
shark,,"Elephant Head Rock, West of Eden",https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Exploring Similan National Park   Our first dive took us to Shark Fin Reef, where we kicked off with a relaxed check dive. The stunning underwater boulders provided a majestic backdrop as schools of yellowfin goatfish and lunar fusiliers glided past. Bluefin trevally darted in and out of sight, w..."
ray,,"Elephant Head Rock, West of Eden",https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Exploring Similan National Park   Our first dive took us to Shark Fin Reef, where we kicked off with a relaxed check dive. The stunning underwater boulders provided a majestic backdrop as schools of yellowfin goatfish and lunar fusiliers glided past. Bluefin trevally darted in and out of sight, w..."
ray,,"Elephant Head Rock, West of Eden",https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Exploring Similan National Park   Our first dive took us to Shark Fin Reef, where we kicked off with a relaxed check dive. The stunning underwater boulders provided a majestic backdrop as schools of yellowfin goatfish and lunar fusiliers glided past. Bluefin trevally darted in and out of sight, w..."
ray,,"Elephant Head Rock, West of Eden",https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Exploring Similan National Park   Our first dive took us to Shark Fin Reef, where we kicked off with a relaxed check dive. The stunning underwater boulders provided a majestic backdrop as schools of yellowfin goatfish and lunar fusiliers glided past. Bluefin trevally darted in and out of sight, w..."
ray,,"Elephant Head Rock, West of Eden",https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Exploring Similan National Park   Our first dive took us to Shark Fin Reef, where we kicked off with a relaxed check dive. The stunning underwater boulders provided a majestic backdrop as schools of yellowfin goatfish and lunar fusiliers glided past. Bluefin trevally darted in and out of sight, w..."
shark,,"Koh Bon, Koh Tachai",https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Koh Bon Bay and Koh Tachai   Our morning began with two dives at Koh Bon Bay, where the highlight was spotting two juvenile blacktip reef sharks gliding gracefully along the sandy bottom. Giant moray eels lurked near crevices, while a large school of batfish hovered elegantly over the reef. Diver..."
shark,,"Koh Bon, Koh Tachai",https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Koh Bon Bay and Koh Tachai   Our morning began with two dives at Koh Bon Bay, where the highlight was spotting two juvenile blacktip reef sharks gliding gracefully along the sandy bottom. Giant moray eels lurked near crevices, while a large school of batfish hovered elegantly over the reef. Diver..."
ray,,"Koh Bon, Koh Tachai",https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Koh Bon Bay and Koh Tachai   Our morning began with two dives at Koh Bon Bay, where the highlight was spotting two juvenile blacktip reef sharks gliding gracefully along the sandy bottom. Giant moray eels lurked near crevices, while a large school of batfish hovered elegantly over the reef. Diver..."
ray,,"Koh Bon, Koh Tachai",https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Koh Bon Bay and Koh Tachai   Our morning began with two dives at Koh Bon Bay, where the highlight was spotting two juvenile blacktip reef sharks gliding gracefully along the sandy bottom. Giant moray eels lurked near crevices, while a large school of batfish hovered elegantly over the reef. Diver..."
reef shark,,"Koh Bon, Koh Tachai",https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Koh Bon Bay and Koh Tachai   Our morning began with two dives at Koh Bon Bay, where the highlight was spotting two juvenile blacktip reef sharks gliding gracefully along the sandy bottom. Giant moray eels lurked near crevices, while a large school of batfish hovered elegantly over the reef. Diver..."
blacktip,,"Koh Bon, Koh Tachai",https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Koh Bon Bay and Koh Tachai   Our morning began with two dives at Koh Bon Bay, where the highlight was spotting two juvenile blacktip reef sharks gliding gracefully along the sandy bottom. Giant moray eels lurked near crevices, while a large school of batfish hovered elegantly over the reef. Diver..."
blacktip,,"Koh Bon, Koh Tachai",https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Koh Bon Bay and Koh Tachai   Our morning began with two dives at Koh Bon Bay, where the highlight was spotting two juvenile blacktip reef sharks gliding gracefully along the sandy bottom. Giant moray eels lurked near crevices, while a large school of batfish hovered elegantly over the reef. Diver..."
ray,,Richelieu Rock,https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Surin National Park and Richelieu Rock   Our first dive took us to the iconic Richelieu Rock, a pinnacle rising from the seabed like an underwater cathedral. Known as one of the top dive sites in the world, Richelieu Rock did not disappoint. A great barracuda hovered midwater, being cleaned by wr..."
ray,,Richelieu Rock,https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Surin National Park and Richelieu Rock   Our first dive took us to the iconic Richelieu Rock, a pinnacle rising from the seabed like an underwater cathedral. Known as one of the top dive sites in the world, Richelieu Rock did not disappoint. A great barracuda hovered midwater, being cleaned by wr..."
ray,,Richelieu Rock,https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Surin National Park and Richelieu Rock   Our first dive took us to the iconic Richelieu Rock, a pinnacle rising from the seabed like an underwater cathedral. Known as one of the top dive sites in the world, Richelieu Rock did not disappoint. A great barracuda hovered midwater, being cleaned by wr..."
stingray,,Richelieu Rock,https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Surin National Park and Richelieu Rock   Our first dive took us to the iconic Richelieu Rock, a pinnacle rising from the seabed like an underwater cathedral. Known as one of the top dive sites in the world, Richelieu Rock did not disappoint. A great barracuda hovered midwater, being cleaned by wr..."
ray,,Richelieu Rock,https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," and 5 : Richelieu Rock - a photographer's paradise   The next two days were dedicated to Richelieu Rock, providing ample time for our photographers to capture its legendary marine diversity. Schools of blacktail barracuda, yellowtail barracuda, and pickhandle barracuda swirled around the pinnacle. ..."
eagle ray,,Richelieu Rock,https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," and 5 : Richelieu Rock - a photographer's paradise   The next two days were dedicated to Richelieu Rock, providing ample time for our photographers to capture its legendary marine diversity. Schools of blacktail barracuda, yellowtail barracuda, and pickhandle barracuda swirled around the pinnacle. ..."
ray,,Koh Chi,https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Diving in the surin islands   We began our journey in the pristine waters of the Surin National Park with dives showcasing the vibrant marine life of this protected area. The first dive at Koh Chi served as a check dive, where we encountered schools of yellow-lined snappers and yellow fusiliers, ..."
ray,,Koh Chi,https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Diving in the surin islands   We began our journey in the pristine waters of the Surin National Park with dives showcasing the vibrant marine life of this protected area. The first dive at Koh Chi served as a check dive, where we encountered schools of yellow-lined snappers and yellow fusiliers, ..."
ray,,Koh Chi,https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Diving in the surin islands   We began our journey in the pristine waters of the Surin National Park with dives showcasing the vibrant marine life of this protected area. The first dive at Koh Chi served as a check dive, where we encountered schools of yellow-lined snappers and yellow fusiliers, ..."
ray,,Koh Chi,https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Diving in the surin islands   We began our journey in the pristine waters of the Surin National Park with dives showcasing the vibrant marine life of this protected area. The first dive at Koh Chi served as a check dive, where we encountered schools of yellow-lined snappers and yellow fusiliers, ..."
stingray,,Koh Chi,https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Diving in the surin islands   We began our journey in the pristine waters of the Surin National Park with dives showcasing the vibrant marine life of this protected area. The first dive at Koh Chi served as a check dive, where we encountered schools of yellow-lined snappers and yellow fusiliers, ..."
stingray,,Koh Chi,https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Diving in the surin islands   We began our journey in the pristine waters of the Surin National Park with dives showcasing the vibrant marine life of this protected area. The first dive at Koh Chi served as a check dive, where we encountered schools of yellow-lined snappers and yellow fusiliers, ..."
stingray,,Koh Chi,https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Diving in the surin islands   We began our journey in the pristine waters of the Surin National Park with dives showcasing the vibrant marine life of this protected area. The first dive at Koh Chi served as a check dive, where we encountered schools of yellow-lined snappers and yellow fusiliers, ..."
ray,,Koh Bon,https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : More of the Similan National Park   The day began with a dive at Koh Bon Pinnacle and North Ridge, where the visibility was beautiful, revealing the vibrant underwater life. Divers encountered massive schools of yellow back and neon fusiliers, alongside groupers and sweetlips at the North Ridge. ..."
ray,,Koh Bon,https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : More of the Similan National Park   The day began with a dive at Koh Bon Pinnacle and North Ridge, where the visibility was beautiful, revealing the vibrant underwater life. Divers encountered massive schools of yellow back and neon fusiliers, alongside groupers and sweetlips at the North Ridge. ..."
stingray,,Koh Bon,https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : More of the Similan National Park   The day began with a dive at Koh Bon Pinnacle and North Ridge, where the visibility was beautiful, revealing the vibrant underwater life. Divers encountered massive schools of yellow back and neon fusiliers, alongside groupers and sweetlips at the North Ridge. ..."
ray,,West of Eden,https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Similan National Park             The morning commenced with a dive at West of Eden, a vibrant site where Simon spotted a rare sea moth and many pretty psychedelic sea slugs! ​ More common but still exciting where sightings of giant trevallies, peacock mantis shrimps, and colourful nudibranchs, w..."
shark,,"Richelieu Rock, Koh Bon, Koh Lipe, Koh Phi Phi, Koh Lanta, Tarutao National Park",https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Koh Bon Pinnacle and Ridge   We concluded our trip with two dives at Koh Bon Pinnacle and Ridge, exploring hard coral gardens and enjoying incredible visibility. Schools of batfish and tuna filled the blue, while nudibranchs and reef fish added vibrant colors to this final underwater adventure. T..."
whale shark,,"Richelieu Rock, Koh Bon, Koh Lipe, Koh Phi Phi, Koh Lanta, Tarutao National Park",https://www.thesmilingseahorse.com/blog/archives/02-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : Koh Bon Pinnacle and Ridge   We concluded our trip with two dives at Koh Bon Pinnacle and Ridge, exploring hard coral gardens and enjoying incredible visibility. Schools of batfish and tuna filled the blue, while nudibranchs and reef fish added vibrant colors to this final underwater adventure. T..."
shark,,"High Rock, Shark Cave, Square Rock, Submarine",https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": A Festive Start to the Adventure                                         Our first dive at High Rock set a remarkable tone for the week ahead. The reef teemed with life, showcasing vibrant cowfish, porcupine puffers, and schools of pickhandle barracuda gliding gracefully through the crystal-clear ..."
shark,,"High Rock, Shark Cave, Square Rock, Submarine",https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": A Festive Start to the Adventure                                         Our first dive at High Rock set a remarkable tone for the week ahead. The reef teemed with life, showcasing vibrant cowfish, porcupine puffers, and schools of pickhandle barracuda gliding gracefully through the crystal-clear ..."
shark,,"High Rock, Shark Cave, Square Rock, Submarine",https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": A Festive Start to the Adventure                                         Our first dive at High Rock set a remarkable tone for the week ahead. The reef teemed with life, showcasing vibrant cowfish, porcupine puffers, and schools of pickhandle barracuda gliding gracefully through the crystal-clear ..."
ray,,"High Rock, Shark Cave, Square Rock, Submarine",https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": A Festive Start to the Adventure                                         Our first dive at High Rock set a remarkable tone for the week ahead. The reef teemed with life, showcasing vibrant cowfish, porcupine puffers, and schools of pickhandle barracuda gliding gracefully through the crystal-clear ..."
ray,,"High Rock, Shark Cave, Square Rock, Submarine",https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": A Festive Start to the Adventure                                         Our first dive at High Rock set a remarkable tone for the week ahead. The reef teemed with life, showcasing vibrant cowfish, porcupine puffers, and schools of pickhandle barracuda gliding gracefully through the crystal-clear ..."
ray,,"High Rock, Shark Cave, Square Rock, Submarine",https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": A Festive Start to the Adventure                                         Our first dive at High Rock set a remarkable tone for the week ahead. The reef teemed with life, showcasing vibrant cowfish, porcupine puffers, and schools of pickhandle barracuda gliding gracefully through the crystal-clear ..."
nurse shark,,"High Rock, Shark Cave, Square Rock, Submarine",https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": A Festive Start to the Adventure                                         Our first dive at High Rock set a remarkable tone for the week ahead. The reef teemed with life, showcasing vibrant cowfish, porcupine puffers, and schools of pickhandle barracuda gliding gracefully through the crystal-clear ..."
shark,,,https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Big Fish and Bigger Adventures at Burma Bank   The overnight journey took us to the  Burma Banks , where Row Bank awaited. At an average depth of 25 meters, we were greeted by vibrant schools of bignose unicornfish and humpback unicornfish, as well as the majestic presence of nurse sharks—both res..."
shark,,,https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Big Fish and Bigger Adventures at Burma Bank   The overnight journey took us to the  Burma Banks , where Row Bank awaited. At an average depth of 25 meters, we were greeted by vibrant schools of bignose unicornfish and humpback unicornfish, as well as the majestic presence of nurse sharks—both res..."
shark,,,https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Big Fish and Bigger Adventures at Burma Bank   The overnight journey took us to the  Burma Banks , where Row Bank awaited. At an average depth of 25 meters, we were greeted by vibrant schools of bignose unicornfish and humpback unicornfish, as well as the majestic presence of nurse sharks—both res..."
shark,,,https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Big Fish and Bigger Adventures at Burma Bank   The overnight journey took us to the  Burma Banks , where Row Bank awaited. At an average depth of 25 meters, we were greeted by vibrant schools of bignose unicornfish and humpback unicornfish, as well as the majestic presence of nurse sharks—both res..."
shark,,,https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Big Fish and Bigger Adventures at Burma Bank   The overnight journey took us to the  Burma Banks , where Row Bank awaited. At an average depth of 25 meters, we were greeted by vibrant schools of bignose unicornfish and humpback unicornfish, as well as the majestic presence of nurse sharks—both res..."
ray,,,https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Big Fish and Bigger Adventures at Burma Bank   The overnight journey took us to the  Burma Banks , where Row Bank awaited. At an average depth of 25 meters, we were greeted by vibrant schools of bignose unicornfish and humpback unicornfish, as well as the majestic presence of nurse sharks—both res..."
ray,,,https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Big Fish and Bigger Adventures at Burma Bank   The overnight journey took us to the  Burma Banks , where Row Bank awaited. At an average depth of 25 meters, we were greeted by vibrant schools of bignose unicornfish and humpback unicornfish, as well as the majestic presence of nurse sharks—both res..."
ray,,,https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Big Fish and Bigger Adventures at Burma Bank   The overnight journey took us to the  Burma Banks , where Row Bank awaited. At an average depth of 25 meters, we were greeted by vibrant schools of bignose unicornfish and humpback unicornfish, as well as the majestic presence of nurse sharks—both res..."
ray,,,https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Big Fish and Bigger Adventures at Burma Bank   The overnight journey took us to the  Burma Banks , where Row Bank awaited. At an average depth of 25 meters, we were greeted by vibrant schools of bignose unicornfish and humpback unicornfish, as well as the majestic presence of nurse sharks—both res..."
reef shark,,,https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Big Fish and Bigger Adventures at Burma Bank   The overnight journey took us to the  Burma Banks , where Row Bank awaited. At an average depth of 25 meters, we were greeted by vibrant schools of bignose unicornfish and humpback unicornfish, as well as the majestic presence of nurse sharks—both res..."
reef shark,,,https://www.thesmilingseahorse.com/blog/archives/01-2025, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Big Fish and Bigger Adventures at Burma Bank   The overnight journey took us to the  Burma Banks , where Row Bank awaited. At an average depth of 25 meters, we were greeted by vibrant schools of bignose unicornfish and humpback unicornfish, as well as the majestic presence of nurse sharks—both res..."
